City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day_of_week,season,aqi_lag_1,aqi_rolling_3d
Mumbai,2022-12-18,62.58,145.39,,43.19,,,1.19,13.38,36.56,,,,132.4,,2022,12,6,Winter,150.0,155.4
Mumbai,2022-12-19,70.55,147.21,,53.82,,,1.32,16.09,40.06,,,,115.7,,2022,12,0,Winter,132.4,148.0
Mumbai,2022-12-20,76.03,145.45,,52.09,,,1.33,15.16,39.94,,,,122.4,,2022,12,1,Winter,115.7,132.7
Mumbai,2022-12-21,75.04,149.91,,44.88,,,1.47,19.43,41.81,,,,124.7,,2022,12,2,Winter,122.4,123.5
Mumbai,2022-12-22,70.49,153.86,,46.99,,,1.85,20.56,46.3,,,,116.1,,2022,12,3,Winter,124.7,120.9
Mumbai,2022-12-23,69.44,157.69,,45.91,,,1.44,19.15,47.44,,,,111.4,,2022,12,4,Winter,116.1,121.1
Mumbai,2022-12-24,61.58,146.5,,44.94,,,1.29,15.25,47.77,,,,118.7,,2022,12,5,Winter,111.4,117.4
Mumbai,2022-12-25,65.7,137.71,,44.47,,,1.24,15.08,44.2,,,,105.7,,2022,12,6,Winter,118.7,115.4
Mumbai,2022-12-26,70.47,142.15,,44.78,,,1.44,17.02,42.21,,,,105.6,,2022,12,0,Winter,105.7,111.9
Mumbai,2022-12-27,77.66,138.6,,48.13,,,1.65,14.37,45.09,,,,98.0,,2022,12,1,Winter,105.6,110.0
Mumbai,2022-12-28,78.29,147.98,,50.57,,,1.49,15.78,43.1,,,,125.4,,2022,12,2,Winter,98.0,103.1
Mumbai,2022-12-29,71.53,153.78,,53.75,,,1.32,14.54,38.51,,,,133.7,,2022,12,3,Winter,125.4,109.7
Mumbai,2022-12-30,66.37,154.41,,56.6,,,1.31,15.22,39.9,,,,135.3,,2022,12,4,Winter,133.7,119.0
Mumbai,2022-12-31,68.91,162.41,,53.65,,,1.44,18.53,36.84,,,,157.9,,2022,12,5,Winter,135.3,131.5
Mumbai,2023-01-01,66.42,147.72,,57.14,,,1.35,15.66,36.54,,,,149.3,,2023,1,6,Winter,157.9,142.3
Mumbai,2023-01-02,72.68,122.68,,55.92,,,1.42,14.67,46.17,,,,135.4,,2023,1,0,Winter,149.3,147.5
Mumbai,2023-01-03,74.04,139.56,,54.58,,,0.99,18.94,50.05,,,,143.9,,2023,1,1,Winter,135.4,147.5
Mumbai,2023-01-04,75.22,142.51,,47.22,,,1.08,23.41,54.21,,,,140.8,,2023,1,2,Winter,143.9,142.9
Mumbai,2023-01-05,84.67,149.01,,40.89,,,1.0,20.96,61.29,,,,143.1,,2023,1,3,Winter,140.8,140.0
Mumbai,2023-01-06,83.69,167.23,,39.87,,,1.31,19.07,63.12,,,,136.8,,2023,1,4,Winter,143.1,142.6
Mumbai,2023-01-07,72.63,159.67,,38.03,,,0.82,14.37,48.81,,,,148.4,,2023,1,5,Winter,136.8,140.2
Mumbai,2023-01-08,69.5,170.05,,37.13,,,1.49,14.4,52.26,,,,157.8,,2023,1,6,Winter,148.4,142.8
Mumbai,2023-01-09,70.59,177.57,,41.04,,,1.52,14.72,54.15,,,,148.2,,2023,1,0,Winter,157.8,147.7
Mumbai,2023-01-10,78.52,172.35,,37.87,,,1.42,14.08,48.98,,,,146.2,,2023,1,1,Winter,148.2,151.5
Mumbai,2023-01-11,71.75,168.54,,40.04,,,1.51,16.62,49.01,,,,148.5,,2023,1,2,Winter,146.2,150.7
Mumbai,2023-01-12,73.95,170.58,,39.48,,,1.67,14.47,52.61,,,,148.7,,2023,1,3,Winter,148.5,147.6
Mumbai,2023-01-13,68.4,168.05,,39.4,,,1.39,13.63,49.23,,,,151.6,,2023,1,4,Winter,148.7,147.8
Mumbai,2023-01-14,60.71,153.63,,36.79,,,1.27,11.0,45.92,,,,135.5,,2023,1,5,Winter,151.6,149.6
Mumbai,2023-01-15,61.02,146.49,,35.16,,,1.27,13.29,42.75,,,,144.4,,2023,1,6,Winter,135.5,145.3
Mumbai,2023-01-16,58.76,175.63,,37.32,,,1.34,11.8,44.0,,,,159.9,,2023,1,0,Winter,144.4,143.8
Mumbai,2023-01-17,66.96,175.41,,44.17,,,1.57,9.15,45.72,,,,161.7,,2023,1,1,Winter,159.9,146.6
Mumbai,2023-01-18,58.75,161.49,,43.79,,,2.1,14.22,43.16,,,,144.7,,2023,1,2,Winter,161.7,155.3
Mumbai,2023-01-19,67.05,198.75,,47.86,,,2.67,13.29,46.59,,,,152.0,,2023,1,3,Winter,144.7,155.4
Mumbai,2023-01-20,78.73,178.53,,44.65,,,2.37,16.02,46.37,,,,155.8,,2023,1,4,Winter,152.0,152.8
Mumbai,2023-01-21,79.78,142.0,,44.38,,,1.95,15.04,41.97,,,,123.5,,2023,1,5,Winter,155.8,150.8
Mumbai,2023-01-22,69.7,164.36,,46.06,,,1.53,14.63,45.05,,,,143.7,,2023,1,6,Winter,123.5,143.8
Mumbai,2023-01-23,75.39,154.92,,42.65,,,1.36,19.0,47.04,,,,127.8,,2023,1,0,Winter,143.7,141.0
Mumbai,2023-01-24,71.59,168.6,,43.27,,,1.24,19.28,43.43,,,,141.2,,2023,1,1,Winter,127.8,131.7
Mumbai,2023-01-25,74.73,172.83,,46.98,,,1.34,14.52,51.06,,,,157.2,,2023,1,2,Winter,141.2,137.6
Mumbai,2023-01-26,76.41,170.8,,49.69,,,1.16,16.15,52.89,,,,148.9,,2023,1,3,Winter,157.2,142.1
Mumbai,2023-01-27,78.21,150.85,,53.36,,,1.14,15.62,47.73,,,,140.9,,2023,1,4,Winter,148.9,149.1
Mumbai,2023-01-28,73.14,170.46,,49.31,,,1.04,10.51,56.11,,,,147.0,,2023,1,5,Winter,140.9,149.0
Mumbai,2023-01-29,75.22,162.47,,43.04,,,1.3,11.03,49.41,,,,162.0,,2023,1,6,Winter,147.0,145.6
Mumbai,2023-01-30,69.7,152.59,,46.36,,,1.49,15.02,45.79,,,,137.0,,2023,1,0,Winter,162.0,150.0
Mumbai,2023-01-31,76.45,170.7,,44.29,,,1.56,15.64,51.86,,,,135.3,,2023,1,1,Winter,137.0,148.7
Mumbai,2023-02-01,68.06,159.69,,43.4,,,1.63,15.22,48.54,,,,150.6,,2023,2,2,Winter,135.3,144.8
Mumbai,2023-02-02,63.4,171.37,,51.63,,,1.7,13.68,49.32,,,,168.3,,2023,2,3,Winter,150.6,140.9
Mumbai,2023-02-03,61.2,169.68,,47.92,,,1.82,13.73,50.7,,,,165.9,,2023,2,4,Winter,168.3,151.4
Mumbai,2023-02-04,60.41,155.67,,42.87,,,1.81,14.25,54.64,,,,170.5,,2023,2,5,Winter,165.9,161.6
Mumbai,2023-02-05,56.41,153.88,,39.82,,,1.81,12.33,55.37,,,,149.1,,2023,2,6,Winter,170.5,168.2
Mumbai,2023-02-06,56.2,151.17,,34.84,,,1.55,12.94,54.89,,,,146.0,,2023,2,0,Winter,149.1,161.8
Mumbai,2023-02-07,59.73,158.45,,41.06,,,1.44,12.28,56.52,,,,143.6,,2023,2,1,Winter,146.0,155.2
Mumbai,2023-02-08,65.5,164.38,,46.31,,,1.24,12.83,56.35,,,,144.8,,2023,2,2,Winter,143.6,146.2
Mumbai,2023-02-09,66.44,169.23,,42.09,,,1.36,11.94,45.59,,,,148.4,,2023,2,3,Winter,144.8,144.8
Mumbai,2023-02-10,62.57,174.35,,34.83,,,1.75,12.74,50.56,,,,159.7,,2023,2,4,Winter,148.4,145.6
Mumbai,2023-02-11,61.91,148.24,,35.72,,,1.47,13.41,49.18,,,,126.0,,2023,2,5,Winter,159.7,150.9
Mumbai,2023-02-12,58.27,143.4,,40.14,,,1.44,12.47,48.47,,,,122.5,,2023,2,6,Winter,126.0,144.7
Mumbai,2023-02-13,62.62,129.31,,43.28,,,1.75,13.06,39.05,,,,100.5,,2023,2,0,Winter,122.5,136.0
Mumbai,2023-02-14,60.64,144.88,,40.06,,,1.9,14.26,46.26,,,,113.3,,2023,2,1,Winter,100.5,116.3
Mumbai,2023-02-15,61.19,143.91,,39.52,,,1.67,12.85,50.36,,,,116.1,,2023,2,2,Winter,113.3,112.1
Mumbai,2023-02-16,57.59,153.81,,40.52,,,1.63,13.03,52.64,,,,132.8,,2023,2,3,Winter,116.1,110.0
Mumbai,2023-02-17,59.71,144.01,,39.3,,,1.44,12.89,54.44,,,,136.1,,2023,2,4,Winter,132.8,120.7
Mumbai,2023-02-18,61.89,135.15,,38.6,,,1.53,12.95,52.71,,,,130.2,,2023,2,5,Winter,136.1,128.3
Mumbai,2023-02-19,59.21,150.16,,34.97,,,1.72,12.75,47.91,,,,126.1,,2023,2,6,Winter,130.2,133.0
Mumbai,2023-02-20,63.3,139.34,,38.44,,,1.77,12.6,44.64,,,,135.3,,2023,2,0,Winter,126.1,130.8
Mumbai,2023-02-21,56.68,153.57,,34.98,,,1.72,15.62,54.92,,,,129.9,,2023,2,1,Winter,135.3,130.5
Mumbai,2023-02-22,56.06,167.63,,31.95,,,1.78,14.17,50.0,,,,142.5,,2023,2,2,Winter,129.9,130.4
Mumbai,2023-02-23,58.57,149.8,,37.43,,,1.88,12.47,51.28,,,,135.8,,2023,2,3,Winter,142.5,135.9
Mumbai,2023-02-24,54.13,156.45,,35.27,,,2.03,14.72,58.03,,,,140.0,,2023,2,4,Winter,135.8,136.1
Mumbai,2023-02-25,52.88,150.11,,34.33,,,1.93,14.48,59.35,,,,138.2,,2023,2,5,Winter,140.0,139.4
Mumbai,2023-02-26,47.31,144.9,,39.72,,,1.92,11.87,53.87,,,,128.0,,2023,2,6,Winter,138.2,138.0
Mumbai,2023-02-27,53.96,165.46,,40.53,,,1.59,12.33,52.9,,,,125.7,,2023,2,0,Winter,128.0,135.4
Mumbai,2023-02-28,54.92,162.75,,32.65,,,1.38,14.88,51.94,,,,138.3,,2023,2,1,Winter,125.7,130.7
Mumbai,2023-03-01,50.75,137.75,,20.71,,,1.11,15.45,51.98,,,,135.9,,2023,3,2,Summer,138.3,130.7
Mumbai,2023-03-02,34.08,113.49,,18.95,,,0.91,9.13,50.65,,,,121.7,,2023,3,3,Summer,135.9,133.3
Mumbai,2023-03-03,34.13,117.83,,14.23,,,1.14,7.4,57.85,,,,107.7,,2023,3,4,Summer,121.7,132.0
Mumbai,2023-03-04,33.14,120.96,,16.23,,,1.02,7.86,63.89,,,,108.9,,2023,3,5,Summer,107.7,121.8
Mumbai,2023-03-05,32.89,118.3,,14.46,,,0.99,8.71,54.43,,,,110.5,,2023,3,6,Summer,108.9,112.8
Mumbai,2023-03-06,29.62,104.84,,17.7,,,1.0,8.5,40.44,,,,111.7,,2023,3,0,Summer,110.5,109.0
Mumbai,2023-03-07,31.91,114.73,,19.47,,,1.11,6.57,38.94,,,,100.6,,2023,3,1,Summer,111.7,110.4
Mumbai,2023-03-08,33.32,130.42,,23.86,,,1.13,9.21,40.22,,,,100.1,,2023,3,2,Summer,100.6,107.6
Mumbai,2023-03-09,31.88,133.31,,27.67,,,0.82,8.31,39.25,,,,115.3,,2023,3,3,Summer,100.1,104.2
Mumbai,2023-03-10,38.11,139.1,,28.58,,,0.81,7.66,34.05,,,,113.9,,2023,3,4,Summer,115.3,105.3
Mumbai,2023-03-11,37.73,142.76,,25.87,,,0.74,8.02,36.35,,,,121.4,,2023,3,5,Summer,113.9,109.8
Mumbai,2023-03-12,30.21,138.28,,21.86,,,0.86,10.29,40.2,,,,117.0,,2023,3,6,Summer,121.4,116.9
Mumbai,2023-03-13,29.63,135.82,,20.66,,,0.99,8.48,44.5,,,,130.1,,2023,3,0,Summer,117.0,117.4
Mumbai,2023-03-14,33.84,127.34,,18.66,,,0.98,8.9,47.99,,,,132.2,,2023,3,1,Summer,130.1,122.8
Mumbai,2023-03-15,36.84,118.44,,17.46,,,0.73,8.83,40.43,,,,121.7,,2023,3,2,Summer,132.2,126.4
Mumbai,2023-03-16,36.15,121.46,,15.9,,,0.85,8.65,40.24,,,,122.2,,2023,3,3,Summer,121.7,128.0
Mumbai,2023-03-17,30.54,107.43,,16.29,,,0.65,6.94,33.72,,,,110.1,,2023,3,4,Summer,122.2,125.4
Mumbai,2023-03-18,31.95,112.69,,21.52,,,0.85,8.2,35.34,,,,105.0,,2023,3,5,Summer,110.1,118.0
Mumbai,2023-03-19,37.3,112.3,,21.29,,,1.0,6.75,41.62,,,,112.3,,2023,3,6,Summer,105.0,112.4
Mumbai,2023-03-20,37.22,111.45,,20.18,,,1.08,8.06,50.5,,,,116.1,,2023,3,0,Summer,112.3,109.1
Mumbai,2023-03-21,37.54,131.9,,12.18,,,1.12,8.21,45.11,,,,109.7,,2023,3,1,Summer,116.1,111.1
Mumbai,2023-03-22,30.19,122.39,,17.36,,,1.02,10.56,46.75,,,,120.7,,2023,3,2,Summer,109.7,112.7
Mumbai,2023-03-23,26.02,117.69,,18.95,,,1.22,10.69,37.92,,,,106.8,,2023,3,3,Summer,120.7,115.5
Mumbai,2023-03-24,30.05,99.59,,21.53,,,1.33,11.58,38.11,,,,104.0,,2023,3,4,Summer,106.8,112.4
Mumbai,2023-03-25,26.11,97.21,,20.38,,,1.28,9.39,33.05,,,,99.5,,2023,3,5,Summer,104.0,110.5
Mumbai,2023-03-26,32.46,87.45,,19.47,,,1.08,6.66,40.38,,,,87.8,,2023,3,6,Summer,99.5,103.4
Mumbai,2023-03-27,34.42,99.99,,19.3,,,1.23,6.26,44.15,,,,76.4,,2023,3,0,Summer,87.8,97.1
Mumbai,2023-03-28,30.47,77.7,,15.38,,,1.04,7.3,40.07,,,,85.0,,2023,3,1,Summer,76.4,87.9
Mumbai,2023-03-29,34.0,83.42,,19.15,,,1.2,10.77,43.92,,,,89.8,,2023,3,2,Summer,85.0,83.0
Mumbai,2023-03-30,35.5,82.08,,18.73,,,1.38,9.8,41.36,,,,77.4,,2023,3,3,Summer,89.8,83.7
Mumbai,2023-03-31,37.27,95.57,,25.18,,,1.23,8.61,49.5,,,,70.6,,2023,3,4,Summer,77.4,84.0
Mumbai,2023-04-01,32.61,80.23,,22.6,,,1.17,7.27,37.28,,,,86.7,,2023,4,5,Summer,70.6,79.3
Mumbai,2023-04-02,27.05,71.86,,20.76,,,1.25,8.71,30.43,,,,71.6,,2023,4,6,Summer,86.7,78.2
Mumbai,2023-04-03,25.15,66.8,,19.68,,,1.3,12.84,28.84,,,,51.6,,2023,4,0,Summer,71.6,76.3
Mumbai,2023-04-04,23.46,67.68,,21.33,,,0.84,12.82,25.1,,,,50.0,,2023,4,1,Summer,51.6,69.9
Mumbai,2023-04-05,20.57,73.29,,15.69,,,0.75,14.71,26.79,,,,54.2,,2023,4,2,Summer,50.0,57.7
Mumbai,2023-04-06,20.46,75.08,,13.27,,,0.8,16.18,24.44,,,,58.8,,2023,4,3,Summer,54.2,51.9
Mumbai,2023-04-07,19.75,73.22,,14.69,,,1.11,11.77,25.23,,,,46.8,,2023,4,4,Summer,58.8,54.4
Mumbai,2023-04-08,17.71,74.34,,16.13,,,0.84,13.91,26.77,,,,48.8,,2023,4,5,Summer,46.8,53.3
Mumbai,2023-04-09,18.75,72.58,,18.9,,,0.98,14.38,24.64,,,,45.8,,2023,4,6,Summer,48.8,51.5
Mumbai,2023-04-10,17.34,72.53,,14.46,,,1.06,15.55,24.22,,,,45.2,,2023,4,0,Summer,45.8,47.2
Mumbai,2023-04-11,19.96,74.37,,12.09,,,1.05,19.51,21.55,,,,47.8,,2023,4,1,Summer,45.2,46.6
Mumbai,2023-04-12,18.98,79.28,,15.56,,,1.17,19.61,24.07,,,,55.3,,2023,4,2,Summer,47.8,46.3
Mumbai,2023-04-13,20.38,73.33,,15.08,,,0.62,19.13,22.63,,,,60.9,,2023,4,3,Summer,55.3,49.4
Mumbai,2023-04-14,20.77,70.98,,16.42,,,0.59,16.67,24.66,,,,70.4,,2023,4,4,Summer,60.9,54.7
Mumbai,2023-04-15,19.86,69.05,,17.43,,,0.84,16.02,24.17,,,,64.6,,2023,4,5,Summer,70.4,62.2
Mumbai,2023-04-16,20.44,64.01,,17.09,,,0.85,15.38,21.02,,,,62.8,,2023,4,6,Summer,64.6,65.3
Mumbai,2023-04-17,20.93,63.29,,12.87,,,0.9,12.48,22.17,,,,75.3,,2023,4,0,Summer,62.8,65.9
Mumbai,2023-04-18,21.15,59.51,,13.22,,,0.86,15.99,24.25,,,,68.0,,2023,4,1,Summer,75.3,67.6
Mumbai,2023-04-19,22.03,71.73,,9.82,,,0.94,17.62,22.21,,,,65.8,,2023,4,2,Summer,68.0,68.7
Mumbai,2023-04-20,23.7,77.47,,7.26,,,1.17,15.57,22.4,,,,67.2,,2023,4,3,Summer,65.8,69.7
Mumbai,2023-04-21,21.35,72.43,,7.01,,,0.94,12.59,21.04,,,,60.3,,2023,4,4,Summer,67.2,67.0
Mumbai,2023-04-22,19.98,74.58,,7.43,,,0.89,15.94,21.76,,,,66.8,,2023,4,5,Summer,60.3,64.5
Mumbai,2023-04-23,19.03,70.3,,8.6,,,0.92,16.16,20.28,,,,66.3,,2023,4,6,Summer,66.8,64.8
Mumbai,2023-04-24,20.33,78.71,,11.05,,,1.07,16.07,19.62,,,,54.3,,2023,4,0,Summer,66.3,64.5
Mumbai,2023-04-25,20.48,80.89,,15.22,,,1.2,12.5,17.16,,,,65.4,,2023,4,1,Summer,54.3,62.5
Mumbai,2023-04-26,21.33,70.53,,17.42,,,1.17,16.92,19.39,,,,76.5,,2023,4,2,Summer,65.4,62.0
Mumbai,2023-04-27,20.28,66.43,,14.77,,,1.16,16.62,19.7,,,,67.4,,2023,4,3,Summer,76.5,65.4
Mumbai,2023-04-28,20.21,66.32,,13.2,,,0.8,14.93,20.44,,,,48.7,,2023,4,4,Summer,67.4,69.7
Mumbai,2023-04-29,20.92,63.95,,13.2,,,0.84,14.12,22.73,,,,41.4,,2023,4,5,Summer,48.7,64.2
Mumbai,2023-04-30,18.87,65.27,,12.36,,,1.04,14.95,20.31,,,,53.2,,2023,4,6,Summer,41.4,52.5
Mumbai,2023-05-01,16.91,63.65,,10.84,,,1.04,16.47,17.34,,,,43.9,,2023,5,0,Summer,53.2,47.7
Mumbai,2023-05-02,17.74,59.95,,13.4,,,1.24,16.33,16.18,,,,59.7,,2023,5,1,Summer,43.9,46.2
Mumbai,2023-05-03,17.6,61.82,,11.88,,,1.29,18.35,18.55,,,,41.0,,2023,5,2,Summer,59.7,52.3
Mumbai,2023-05-04,15.97,55.45,,13.19,,,1.14,17.69,18.88,,,,56.3,,2023,5,3,Summer,41.0,48.2
Mumbai,2023-05-05,16.29,57.89,,12.35,,,0.96,17.97,23.66,,,,45.5,,2023,5,4,Summer,56.3,52.4
Mumbai,2023-05-06,16.86,53.13,,13.9,,,0.96,20.86,30.84,,,,52.4,,2023,5,5,Summer,45.5,47.6
Mumbai,2023-05-07,14.65,54.27,,14.2,,,0.99,20.56,29.77,,,,51.0,,2023,5,6,Summer,52.4,51.4
Mumbai,2023-05-08,15.54,49.99,,13.61,,,0.94,17.48,26.05,,,,43.4,,2023,5,0,Summer,51.0,49.6
Mumbai,2023-05-09,14.71,54.7,,13.1,,,0.76,17.19,25.1,,,,54.9,,2023,5,1,Summer,43.4,48.9
Mumbai,2023-05-10,16.8,58.28,,12.81,,,0.76,18.63,24.48,,,,48.0,,2023,5,2,Summer,54.9,49.8
Mumbai,2023-05-11,17.85,62.64,,13.03,,,0.93,21.51,27.36,,,,53.3,,2023,5,3,Summer,48.0,48.7
Mumbai,2023-05-12,15.96,57.08,,13.14,,,1.06,20.44,24.1,,,,53.1,,2023,5,4,Summer,53.3,52.1
Mumbai,2023-05-13,15.87,56.93,,12.94,,,0.69,16.96,19.83,,,,48.1,,2023,5,5,Summer,53.1,51.5
Mumbai,2023-05-14,14.31,55.91,,14.51,,,0.86,18.23,26.72,,,,41.6,,2023,5,6,Summer,48.1,51.5
Mumbai,2023-05-15,14.62,60.27,,13.44,,,1.21,17.68,27.51,,,,60.8,,2023,5,0,Summer,41.6,47.6
Mumbai,2023-05-16,13.19,56.87,,14.13,,,0.84,18.18,26.39,,,,76.7,,2023,5,1,Summer,60.8,50.2
Mumbai,2023-05-17,14.73,60.84,,12.93,,,0.91,18.75,32.43,,,,76.6,,2023,5,2,Summer,76.7,59.7
Mumbai,2023-05-18,15.91,60.76,,10.51,,,0.97,15.87,35.12,,,,78.5,,2023,5,3,Summer,76.6,71.4
Mumbai,2023-05-19,15.15,52.78,,13.06,,,0.76,15.49,30.02,,,,62.0,,2023,5,4,Summer,78.5,77.3
Mumbai,2023-05-20,16.8,57.83,,11.7,,,0.85,18.4,33.72,,,,68.6,,2023,5,5,Summer,62.0,72.4
Mumbai,2023-05-21,16.0,59.63,,11.34,,,0.91,19.51,35.62,,,,74.9,,2023,5,6,Summer,68.6,69.7
Mumbai,2023-05-22,16.9,59.14,,12.01,,,0.85,14.3,37.49,,,,74.0,,2023,5,0,Summer,74.9,68.5
Mumbai,2023-05-23,15.97,60.12,,12.26,,,1.26,16.97,37.58,,,,60.7,,2023,5,1,Summer,74.0,72.5
Mumbai,2023-05-24,16.15,66.96,,10.51,,,1.29,16.53,40.58,,,,65.4,,2023,5,2,Summer,60.7,69.8
Mumbai,2023-05-25,15.63,67.06,,12.24,,,1.19,17.86,36.31,,,,56.1,,2023,5,3,Summer,65.4,66.7
Mumbai,2023-05-26,18.96,65.23,,13.58,,,1.27,17.77,26.75,,,,43.2,,2023,5,4,Summer,56.1,60.7
Mumbai,2023-05-27,17.68,71.88,,15.1,,,1.24,16.22,23.09,,,,55.2,,2023,5,5,Summer,43.2,54.9
Mumbai,2023-05-28,17.48,70.55,,11.73,,,1.14,14.44,18.72,,,,49.6,,2023,5,6,Summer,55.2,51.5
Mumbai,2023-05-29,17.54,62.12,,15.94,,,1.07,15.03,23.32,,,,40.1,,2023,5,0,Summer,49.6,49.3
Mumbai,2023-05-30,17.86,62.94,,14.56,,,1.13,16.75,32.02,,,,66.7,,2023,5,1,Summer,40.1,48.3
Mumbai,2023-05-31,16.21,55.26,,14.39,,,1.2,13.96,31.04,,,,62.9,,2023,5,2,Summer,66.7,52.1
Mumbai,2023-06-01,15.37,53.02,,14.78,,,0.89,14.43,28.61,,,,71.6,,2023,6,3,Monsoon,62.9,56.6
Mumbai,2023-06-02,15.59,50.95,,16.27,,,0.95,13.23,24.81,,,,70.0,,2023,6,4,Monsoon,71.6,67.1
Mumbai,2023-06-03,16.1,45.45,,14.77,,,0.65,14.8,21.99,,,,63.3,,2023,6,5,Monsoon,70.0,68.2
Mumbai,2023-06-04,14.87,44.75,,11.76,,,0.75,12.89,19.18,,,,43.7,,2023,6,6,Monsoon,63.3,68.3
Mumbai,2023-06-05,16.42,47.57,,11.28,,,0.63,13.64,19.88,,,,44.7,,2023,6,0,Monsoon,43.7,59.0
Mumbai,2023-06-06,14.8,50.58,,13.24,,,0.73,14.32,16.22,,,,56.0,,2023,6,1,Monsoon,44.7,50.6
Mumbai,2023-06-07,14.75,43.73,,13.66,,,0.8,15.54,15.0,,,,55.4,,2023,6,2,Monsoon,56.0,48.1
Mumbai,2023-06-08,14.77,46.82,,12.85,,,0.81,16.81,21.4,,,,37.8,,2023,6,3,Monsoon,55.4,52.0
Mumbai,2023-06-09,12.89,44.93,,14.91,,,0.69,19.1,21.97,,,,40.1,,2023,6,4,Monsoon,37.8,49.7
Mumbai,2023-06-10,14.23,48.36,,12.91,,,0.47,17.16,24.11,,,,38.8,,2023,6,5,Monsoon,40.1,44.4
Mumbai,2023-06-11,12.4,47.69,,12.46,,,0.45,17.8,29.96,,,,47.3,,2023,6,6,Monsoon,38.8,38.9
Mumbai,2023-06-12,15.13,41.35,,15.03,,,0.53,14.67,31.49,,,,47.3,,2023,6,0,Monsoon,47.3,42.0
Mumbai,2023-06-13,13.36,48.61,,15.04,,,0.44,13.91,29.74,,,,44.6,,2023,6,1,Monsoon,47.3,44.4
Mumbai,2023-06-14,14.16,39.03,,14.18,,,0.77,14.85,26.57,,,,52.3,,2023,6,2,Monsoon,44.6,46.4
Mumbai,2023-06-15,15.58,42.36,,12.95,,,0.84,13.14,23.5,,,,41.7,,2023,6,3,Monsoon,52.3,48.1
Mumbai,2023-06-16,15.13,42.44,,14.33,,,0.9,12.77,24.56,,,,26.9,,2023,6,4,Monsoon,41.7,46.2
Mumbai,2023-06-17,15.09,28.06,,12.78,,,0.83,13.68,17.63,,,,20.0,,2023,6,5,Monsoon,26.9,40.3
Mumbai,2023-06-18,10.98,25.68,,13.47,,,0.81,12.63,18.76,,,,21.5,,2023,6,6,Monsoon,20.0,29.6
Mumbai,2023-06-19,13.84,31.39,,14.68,,,0.92,9.29,16.01,,,,20.0,,2023,6,0,Monsoon,21.5,22.8
Mumbai,2023-06-20,13.27,41.87,,13.41,,,0.75,10.03,19.1,,,,33.0,,2023,6,1,Monsoon,20.0,20.5
Mumbai,2023-06-21,16.28,55.59,,14.34,,,0.62,12.14,26.35,,,,41.5,,2023,6,2,Monsoon,33.0,24.8
Mumbai,2023-06-22,15.44,53.94,,13.48,,,0.73,9.19,29.26,,,,48.8,,2023,6,3,Monsoon,41.5,31.5
Mumbai,2023-06-23,15.29,50.89,,13.84,,,0.74,11.24,26.99,,,,60.0,,2023,6,4,Monsoon,48.8,41.1
Mumbai,2023-06-24,15.44,48.13,,14.25,,,0.83,13.0,22.41,,,,49.5,,2023,6,5,Monsoon,60.0,50.1
Mumbai,2023-06-25,13.74,49.82,,14.58,,,0.83,11.05,26.17,,,,45.8,,2023,6,6,Monsoon,49.5,52.8
Mumbai,2023-06-26,14.63,51.99,,12.85,,,0.95,12.46,23.02,,,,52.8,,2023,6,0,Monsoon,45.8,51.8
Mumbai,2023-06-27,14.81,46.01,,13.12,,,0.79,12.3,22.05,,,,48.8,,2023,6,1,Monsoon,52.8,49.4
Mumbai,2023-06-28,14.66,44.27,,13.67,,,0.65,13.88,21.43,,,,29.4,,2023,6,2,Monsoon,48.8,49.1
Mumbai,2023-06-29,14.56,45.33,,14.42,,,0.75,14.31,22.03,,,,28.6,,2023,6,3,Monsoon,29.4,43.7
Mumbai,2023-06-30,13.16,43.85,,13.38,,,0.7,14.15,23.53,,,,33.3,,2023,6,4,Monsoon,28.6,35.6
Mumbai,2023-07-01,13.74,47.64,,13.24,,,0.77,12.69,25.5,,,,29.2,,2023,7,5,Monsoon,33.3,30.4
Mumbai,2023-07-02,13.57,43.14,,13.32,,,0.75,11.38,23.07,,,,29.2,,2023,7,6,Monsoon,29.2,30.4
Mumbai,2023-07-03,11.34,52.86,,14.76,,,0.69,11.19,21.93,,,,39.4,,2023,7,0,Monsoon,29.2,30.6
Mumbai,2023-07-04,13.4,56.78,,15.94,,,0.7,10.01,22.65,,,,36.7,,2023,7,1,Monsoon,39.4,32.6
Mumbai,2023-07-05,15.36,63.36,,16.86,,,0.7,10.83,21.97,,,,34.1,,2023,7,2,Monsoon,36.7,35.1
Mumbai,2023-07-06,13.88,56.92,,16.19,,,0.77,10.66,22.49,,,,35.2,,2023,7,3,Monsoon,34.1,36.7
Mumbai,2023-07-07,14.2,53.99,,15.89,,,0.87,11.27,22.49,,,,43.9,,2023,7,4,Monsoon,35.2,35.3
Mumbai,2023-07-08,11.85,47.76,,14.14,,,0.71,11.13,21.42,,,,45.6,,2023,7,5,Monsoon,43.9,37.7
Mumbai,2023-07-09,9.61,43.68,,15.11,,,0.64,11.27,18.5,,,,23.5,,2023,7,6,Monsoon,45.6,41.6
Mumbai,2023-07-10,13.25,47.32,,17.11,,,0.73,11.08,20.26,,,,44.3,,2023,7,0,Monsoon,23.5,37.7
Mumbai,2023-07-11,14.27,49.53,,16.31,,,0.72,10.4,20.04,,,,55.4,,2023,7,1,Monsoon,44.3,37.8
